wait_time_id,reporting_level,province,region,indicator,metric,data_year,unit_of_measurement,indicator_result
12262,Regional,Quebec,Montérégie Region,Knee Replacement,Volume,2022,Number of cases,794.0
12263,Regional,Quebec,Chaudière-Appalaches Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,49.0
12264,Regional,Quebec,Chaudière-Appalaches Region,Knee Replacement,50th Percentile,2022,Days,188.0
12265,Regional,Quebec,Chaudière-Appalaches Region,Knee Replacement,90th Percentile,2022,Days,329.0
12266,Regional,Quebec,Chaudière-Appalaches Region,Knee Replacement,Volume,2022,Number of cases,298.0
12267,Regional,Quebec,Capitale-Nationale Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,16.4
12268,Regional,Quebec,Capitale-Nationale Region,Knee Replacement,50th Percentile,2022,Days,290.0
12269,Regional,Quebec,Capitale-Nationale Region,Knee Replacement,90th Percentile,2022,Days,445.0
12270,Regional,Quebec,Capitale-Nationale Region,Knee Replacement,Volume,2022,Number of cases,385.0
12271,Regional,Quebec,Bas-Saint-Laurent Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,16.8
12272,Regional,Quebec,Bas-Saint-Laurent Region,Knee Replacement,50th Percentile,2022,Days,271.0
12273,Regional,Quebec,Bas-Saint-Laurent Region,Knee Replacement,90th Percentile,2022,Days,390.0
12274,Regional,Quebec,Bas-Saint-Laurent Region,Knee Replacement,Volume,2022,Number of cases,149.0
12275,Regional,Quebec,Montréal Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,36.6
12276,Regional,Quebec,Montréal Region,Knee Replacement,50th Percentile,2022,Days,261.0
12277,Regional,Quebec,Montréal Region,Knee Replacement,90th Percentile,2022,Days,568.0
12278,Regional,Quebec,Montréal Region,Knee Replacement,Volume,2022,Number of cases,1320.0
12279,Regional,Quebec,Abitibi-Témiscamingue Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,43.4
12280,Regional,Quebec,Abitibi-Témiscamingue Region,Knee Replacement,50th Percentile,2022,Days,189.5
12281,Regional,Quebec,Abitibi-Témiscamingue Region,Knee Replacement,90th Percentile,2022,Days,295.0
12282,Regional,Quebec,Abitibi-Témiscamingue Region,Knee Replacement,Volume,2022,Number of cases,106.0
12283,Regional,Quebec,Laval Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,28.9
12284,Regional,Quebec,Laval Region,Knee Replacement,50th Percentile,2022,Days,288.0
12285,Regional,Quebec,Laval Region,Knee Replacement,90th Percentile,2022,Days,497.0
12286,Regional,Quebec,Laval Region,Knee Replacement,Volume,2022,Number of cases,173.0
12287,Regional,Quebec,Lanaudière Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,30.5
12288,Regional,Quebec,Lanaudière Region,Knee Replacement,50th Percentile,2022,Days,358.0
12289,Regional,Quebec,Lanaudière Region,Knee Replacement,90th Percentile,2022,Days,834.0
12290,Regional,Quebec,Lanaudière Region,Knee Replacement,Volume,2022,Number of cases,256.0
12291,Regional,Quebec,Saguenay–Lac-Saint-Jean Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,42.1
12292,Regional,Quebec,Saguenay–Lac-Saint-Jean Region,Knee Replacement,50th Percentile,2022,Days,220.5
12293,Regional,Quebec,Saguenay–Lac-Saint-Jean Region,Knee Replacement,90th Percentile,2022,Days,424.0
12294,Regional,Quebec,Saguenay–Lac-Saint-Jean Region,Knee Replacement,Volume,2022,Number of cases,280.0
12295,Regional,Quebec,Nunavik Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,
12296,Regional,Quebec,Nunavik Region,Knee Replacement,50th Percentile,2022,Days,
12297,Regional,Quebec,Nunavik Region,Knee Replacement,90th Percentile,2022,Days,
12298,Regional,Quebec,Nunavik Region,Knee Replacement,Volume,2022,Number of cases,
12299,Regional,Quebec,Nord-Du-Québec Region,Knee Replacement,% Meeting Benchmark,2022,Proportion,
12300,Regional,Quebec,Nord-Du-Québec Region,Knee Replacement,50th Percentile,2022,Days,
12301,Regional,Quebec,Nord-Du-Québec Region,Knee Replacement,90th Percentile,2022,Days,
12302,Regional,Quebec,Nord-Du-Québec Region,Knee Replacement,Volume,2022,Number of cases,
12303,Provincial,Quebec,Provincial,Lung Cancer Surgery,50th Percentile,2022,Days,27.0
12304,Provincial,Quebec,Provincial,Lung Cancer Surgery,90th Percentile,2022,Days,60.0
12305,Provincial,Quebec,Provincial,Lung Cancer Surgery,Volume,2022,Number of cases,1182.0
12306,Provincial,Quebec,Provincial,MRI Scan,50th Percentile,2022,Days,
12307,Provincial,Quebec,Provincial,MRI Scan,90th Percentile,2022,Days,
12308,Provincial,Quebec,Provincial,MRI Scan,Volume,2022,Number of cases,
12309,Provincial,Quebec,Provincial,Prostate Cancer Surgery,50th Percentile,2022,Days,46.0
12310,Provincial,Quebec,Provincial,Prostate Cancer Surgery,90th Percentile,2022,Days,84.0
12311,Provincial,Quebec,Provincial,Prostate Cancer Surgery,Volume,2022,Number of cases,711.0
12312,Provincial,Quebec,Provincial,Radiation Therapy,% Meeting Benchmark,2022,Proportion,98.0
12313,Provincial,Quebec,Provincial,Radiation Therapy,50th Percentile,2022,Days,
12314,Provincial,Quebec,Provincial,Radiation Therapy,90th Percentile,2022,Days,
12315,Provincial,Quebec,Provincial,Radiation Therapy,Volume,2022,Number of cases,12752.0
12316,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,50th Percentile,2022,Days,15.0
12317,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,90th Percentile,2022,Days,35.0
12318,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,Volume,2022,Number of cases,323.0
12319,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,50th Percentile,2022,Days,23.0
12320,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,90th Percentile,2022,Days,56.0
12321,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,Volume,2022,Number of cases,428.0
12322,Provincial,Saskatchewan,Provincial,CABG,50th Percentile,2022,Days,5.0
12323,Provincial,Saskatchewan,Provincial,CABG,90th Percentile,2022,Days,48.0
12324,Provincial,Saskatchewan,Provincial,CABG,Volume,2022,Number of cases,159.0
12325,Provincial,Saskatchewan,Provincial,Cataract Surgery,% Meeting Benchmark,2022,Proportion,63.1160220994475
12326,Provincial,Saskatchewan,Provincial,Cataract Surgery,50th Percentile,2022,Days,77.0
12327,Provincial,Saskatchewan,Provincial,Cataract Surgery,90th Percentile,2022,Days,267.0
12328,Provincial,Saskatchewan,Provincial,Cataract Surgery,Volume,2022,Number of cases,4525.0
12329,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,50th Percentile,2022,Days,24.0
12330,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,90th Percentile,2022,Days,63.0
12331,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,Volume,2022,Number of cases,176.0
12332,Provincial,Saskatchewan,Provincial,CT Scan,50th Percentile,2022,Days,31.0
12333,Provincial,Saskatchewan,Provincial,CT Scan,90th Percentile,2022,Days,152.0
12334,Provincial,Saskatchewan,Provincial,CT Scan,Volume,2022,Number of cases,25974.0
12335,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,% Meeting Benchmark,2022,Proportion,81.1068702290076
12336,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,50th Percentile,2022,Hours,31.7416666666667
12337,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,90th Percentile,2022,Hours,62.2
12338,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,Volume,2022,Number of cases,524.0
12339,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2022,Proportion,
12340,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2022,Hours,
12341,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2022,Hours,
12342,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2022,Number of cases,
12343,Provincial,Saskatchewan,Provincial,Hip Replacement,% Meeting Benchmark,2022,Proportion,34.3189964157706
12344,Provincial,Saskatchewan,Provincial,Hip Replacement,50th Percentile,2022,Days,309.0
12345,Provincial,Saskatchewan,Provincial,Hip Replacement,90th Percentile,2022,Days,725.5
12346,Provincial,Saskatchewan,Provincial,Hip Replacement,Volume,2022,Number of cases,1116.0
12347,Regional,Saskatchewan,Far North Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,
12348,Regional,Saskatchewan,Far North Zone,Hip Replacement,50th Percentile,2022,Days,
12349,Regional,Saskatchewan,Far North Zone,Hip Replacement,90th Percentile,2022,Days,
12350,Regional,Saskatchewan,Far North Zone,Hip Replacement,Volume,2022,Number of cases,
12351,Regional,Saskatchewan,South West Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,28.8888888888889
12352,Regional,Saskatchewan,South West Zone,Hip Replacement,50th Percentile,2022,Days,320.0
12353,Regional,Saskatchewan,South West Zone,Hip Replacement,90th Percentile,2022,Days,413.0
12354,Regional,Saskatchewan,South West Zone,Hip Replacement,Volume,2022,Number of cases,45.0
12355,Regional,Saskatchewan,South East Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,
12356,Regional,Saskatchewan,South East Zone,Hip Replacement,50th Percentile,2022,Days,
12357,Regional,Saskatchewan,South East Zone,Hip Replacement,90th Percentile,2022,Days,
12358,Regional,Saskatchewan,South East Zone,Hip Replacement,Volume,2022,Number of cases,
12359,Regional,Saskatchewan,Regina Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,29.5212765957447
12360,Regional,Saskatchewan,Regina Zone,Hip Replacement,50th Percentile,2022,Days,334.0
12361,Regional,Saskatchewan,Regina Zone,Hip Replacement,90th Percentile,2022,Days,772.0
12362,Regional,Saskatchewan,Regina Zone,Hip Replacement,Volume,2022,Number of cases,376.0
12363,Regional,Saskatchewan,Saskatoon Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,32.9351535836177
12364,Regional,Saskatchewan,Saskatoon Zone,Hip Replacement,50th Percentile,2022,Days,367.0
12365,Regional,Saskatchewan,Saskatoon Zone,Hip Replacement,90th Percentile,2022,Days,724.0
12366,Regional,Saskatchewan,Saskatoon Zone,Hip Replacement,Volume,2022,Number of cases,586.0
12367,Regional,Saskatchewan,North Central East Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,48.2758620689655
12368,Regional,Saskatchewan,North Central East Zone,Hip Replacement,50th Percentile,2022,Days,193.0
12369,Regional,Saskatchewan,North Central East Zone,Hip Replacement,90th Percentile,2022,Days,546.0
12370,Regional,Saskatchewan,North Central East Zone,Hip Replacement,Volume,2022,Number of cases,58.0
12371,Regional,Saskatchewan,North Central West Zone,Hip Replacement,% Meeting Benchmark,2022,Proportion,74.5098039215686
12372,Regional,Saskatchewan,North Central West Zone,Hip Replacement,50th Percentile,2022,Days,147.0
12373,Regional,Saskatchewan,North Central West Zone,Hip Replacement,90th Percentile,2022,Days,228.0
12374,Regional,Saskatchewan,North Central West Zone,Hip Replacement,Volume,2022,Number of cases,51.0
12375,Provincial,Saskatchewan,Provincial,Knee Replacement,% Meeting Benchmark,2022,Proportion,23.3774038461538
12376,Provincial,Saskatchewan,Provincial,Knee Replacement,50th Percentile,2022,Days,466.5
12377,Provincial,Saskatchewan,Provincial,Knee Replacement,90th Percentile,2022,Days,831.0
12378,Provincial,Saskatchewan,Provincial,Knee Replacement,Volume,2022,Number of cases,1664.0
12379,Regional,Saskatchewan,Far North Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,
12380,Regional,Saskatchewan,Far North Zone,Knee Replacement,50th Percentile,2022,Days,
12381,Regional,Saskatchewan,Far North Zone,Knee Replacement,90th Percentile,2022,Days,
12382,Regional,Saskatchewan,Far North Zone,Knee Replacement,Volume,2022,Number of cases,
12383,Regional,Saskatchewan,South West Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,6.09756097560976
12384,Regional,Saskatchewan,South West Zone,Knee Replacement,50th Percentile,2022,Days,342.5
12385,Regional,Saskatchewan,South West Zone,Knee Replacement,90th Percentile,2022,Days,376.0
12386,Regional,Saskatchewan,South West Zone,Knee Replacement,Volume,2022,Number of cases,82.0
12387,Regional,Saskatchewan,South East Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,
12388,Regional,Saskatchewan,South East Zone,Knee Replacement,50th Percentile,2022,Days,
12389,Regional,Saskatchewan,South East Zone,Knee Replacement,90th Percentile,2022,Days,
12390,Regional,Saskatchewan,South East Zone,Knee Replacement,Volume,2022,Number of cases,
12391,Regional,Saskatchewan,Regina Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,19.2452830188679
12392,Regional,Saskatchewan,Regina Zone,Knee Replacement,50th Percentile,2022,Days,577.0
12393,Regional,Saskatchewan,Regina Zone,Knee Replacement,90th Percentile,2022,Days,849.5
12394,Regional,Saskatchewan,Regina Zone,Knee Replacement,Volume,2022,Number of cases,530.0
12395,Regional,Saskatchewan,Saskatoon Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,20.3428571428571
12396,Regional,Saskatchewan,Saskatoon Zone,Knee Replacement,50th Percentile,2022,Days,507.0
12397,Regional,Saskatchewan,Saskatoon Zone,Knee Replacement,90th Percentile,2022,Days,854.0
12398,Regional,Saskatchewan,Saskatoon Zone,Knee Replacement,Volume,2022,Number of cases,875.0
12399,Regional,Saskatchewan,North Central East Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,34.5238095238095
12400,Regional,Saskatchewan,North Central East Zone,Knee Replacement,50th Percentile,2022,Days,246.0
12401,Regional,Saskatchewan,North Central East Zone,Knee Replacement,90th Percentile,2022,Days,616.0
12402,Regional,Saskatchewan,North Central East Zone,Knee Replacement,Volume,2022,Number of cases,84.0
12403,Regional,Saskatchewan,North Central West Zone,Knee Replacement,% Meeting Benchmark,2022,Proportion,80.6451612903226
12404,Regional,Saskatchewan,North Central West Zone,Knee Replacement,50th Percentile,2022,Days,132.0
12405,Regional,Saskatchewan,North Central West Zone,Knee Replacement,90th Percentile,2022,Days,209.0
12406,Regional,Saskatchewan,North Central West Zone,Knee Replacement,Volume,2022,Number of cases,93.0
12407,Provincial,Saskatchewan,Provincial,Lung Cancer Surgery,50th Percentile,2022,Days,19.0
12408,Provincial,Saskatchewan,Provincial,Lung Cancer Surgery,90th Percentile,2022,Days,40.0
12409,Provincial,Saskatchewan,Provincial,Lung Cancer Surgery,Volume,2022,Number of cases,69.0
12410,Provincial,Saskatchewan,Provincial,MRI Scan,50th Percentile,2022,Days,49.0
12411,Provincial,Saskatchewan,Provincial,MRI Scan,90th Percentile,2022,Days,181.0
12412,Provincial,Saskatchewan,Provincial,MRI Scan,Volume,2022,Number of cases,11707.0
12413,Provincial,Saskatchewan,Provincial,Prostate Cancer Surgery,50th Percentile,2022,Days,54.0
12414,Provincial,Saskatchewan,Provincial,Prostate Cancer Surgery,90th Percentile,2022,Days,141.0
12415,Provincial,Saskatchewan,Provincial,Prostate Cancer Surgery,Volume,2022,Number of cases,93.0
12416,Provincial,Saskatchewan,Provincial,Radiation Therapy,% Meeting Benchmark,2022,Proportion,97.91
12417,Provincial,Saskatchewan,Provincial,Radiation Therapy,50th Percentile,2022,Days,7.0
12418,Provincial,Saskatchewan,Provincial,Radiation Therapy,90th Percentile,2022,Days,20.0
12419,Provincial,Saskatchewan,Provincial,Radiation Therapy,Volume,2022,Number of cases,1293.0
12420,National,Canada,Provincial,CT Scan,Volume,2022,Number of cases,906548.0
12421,National,Canada,Provincial,Hip Fracture Repair,Volume,2022,Number of cases,12044.0
12422,National,Canada,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2022,Number of cases,
12423,National,Canada,Provincial,Hip Replacement,Volume,2022,Number of cases,23251.0
12424,National,Canada,Provincial,Knee Replacement,Volume,2022,Number of cases,34116.0
12425,National,Canada,Provincial,Lung Cancer Surgery,Volume,2022,Number of cases,4030.0
12426,National,Canada,Provincial,MRI Scan,Volume,2022,Number of cases,583785.0
12427,National,Canada,Provincial,Prostate Cancer Surgery,Volume,2022,Number of cases,3295.0
12428,National,Canada,Provincial,Radiation Therapy,Volume,2022,Number of cases,47499.0
12429,Provincial,Alberta,Provincial,Bladder Cancer Surgery,50th Percentile,2023,Days,34.0
12430,Provincial,Alberta,Provincial,Bladder Cancer Surgery,90th Percentile,2023,Days,76.0
12431,Provincial,Alberta,Provincial,Bladder Cancer Surgery,Volume,2023,Number of cases,1125.0
12432,Provincial,Alberta,Provincial,Breast Cancer Surgery,50th Percentile,2023,Days,22.0
12433,Provincial,Alberta,Provincial,Breast Cancer Surgery,90th Percentile,2023,Days,44.0
12434,Provincial,Alberta,Provincial,Breast Cancer Surgery,Volume,2023,Number of cases,2133.0
12435,Provincial,Alberta,Provincial,CABG,50th Percentile,2023,Days,8.0
12436,Provincial,Alberta,Provincial,CABG,90th Percentile,2023,Days,78.0
12437,Provincial,Alberta,Provincial,CABG,Volume,2023,Number of cases,501.0
12438,Provincial,Alberta,Provincial,Cataract Surgery,% Meeting Benchmark,2023,Proportion,61.0
12439,Provincial,Alberta,Provincial,Cataract Surgery,50th Percentile,2023,Days,90.0
12440,Provincial,Alberta,Provincial,Cataract Surgery,90th Percentile,2023,Days,244.0
12441,Provincial,Alberta,Provincial,Cataract Surgery,Volume,2023,Number of cases,14342.0
12442,Provincial,Alberta,Provincial,Colorectal Cancer Surgery,50th Percentile,2023,Days,26.0
12443,Provincial,Alberta,Provincial,Colorectal Cancer Surgery,90th Percentile,2023,Days,62.0
12444,Provincial,Alberta,Provincial,Colorectal Cancer Surgery,Volume,2023,Number of cases,712.0
12445,Provincial,Alberta,Provincial,CT Scan,50th Percentile,2023,Days,26.0
12446,Provincial,Alberta,Provincial,CT Scan,90th Percentile,2023,Days,93.0
12447,Provincial,Alberta,Provincial,CT Scan,Volume,2023,Number of cases,82867.0
12448,Provincial,Alberta,Provincial,Hip Fracture Repair,% Meeting Benchmark,2023,Proportion,85.5371900826446
12449,Provincial,Alberta,Provincial,Hip Fracture Repair,50th Percentile,2023,Hours,21.3416666666667
12450,Provincial,Alberta,Provincial,Hip Fracture Repair,90th Percentile,2023,Hours,57.5666666666667
12451,Provincial,Alberta,Provincial,Hip Fracture Repair,Volume,2023,Number of cases,1695.0
12452,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2023,Proportion,76.5806451612903
12453,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2023,Hours,29.3833333333333
12454,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2023,Hours,67.3083333333333
12455,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2023,Number of cases,1550.0
12456,Provincial,Alberta,Provincial,Hip Replacement,% Meeting Benchmark,2023,Proportion,58.5
12457,Provincial,Alberta,Provincial,Hip Replacement,50th Percentile,2023,Days,140.0
12458,Provincial,Alberta,Provincial,Hip Replacement,90th Percentile,2023,Days,459.0
12459,Provincial,Alberta,Provincial,Hip Replacement,Volume,2023,Number of cases,2867.0
12460,Regional,Alberta,South Zone,Hip Replacement,% Meeting Benchmark,2023,Proportion,73.4
12461,Regional,Alberta,South Zone,Hip Replacement,50th Percentile,2023,Days,87.0
12462,Regional,Alberta,South Zone,Hip Replacement,90th Percentile,2023,Days,479.0
12463,Regional,Alberta,South Zone,Hip Replacement,Volume,2023,Number of cases,369.0
12464,Regional,Alberta,Calgary Zone,Hip Replacement,% Meeting Benchmark,2023,Proportion,60.7
12465,Regional,Alberta,Calgary Zone,Hip Replacement,50th Percentile,2023,Days,133.0
12466,Regional,Alberta,Calgary Zone,Hip Replacement,90th Percentile,2023,Days,497.0
12467,Regional,Alberta,Calgary Zone,Hip Replacement,Volume,2023,Number of cases,956.0
12468,Regional,Alberta,Central Zone (Alta.),Hip Replacement,% Meeting Benchmark,2023,Proportion,66.1
12469,Regional,Alberta,Central Zone (Alta.),Hip Replacement,50th Percentile,2023,Days,97.0
12470,Regional,Alberta,Central Zone (Alta.),Hip Replacement,90th Percentile,2023,Days,447.0
12471,Regional,Alberta,Central Zone (Alta.),Hip Replacement,Volume,2023,Number of cases,248.0
12472,Regional,Alberta,Edmonton Zone,Hip Replacement,% Meeting Benchmark,2023,Proportion,52.1
12473,Regional,Alberta,Edmonton Zone,Hip Replacement,50th Percentile,2023,Days,175.0
12474,Regional,Alberta,Edmonton Zone,Hip Replacement,90th Percentile,2023,Days,428.0
12475,Regional,Alberta,Edmonton Zone,Hip Replacement,Volume,2023,Number of cases,1029.0
12476,Regional,Alberta,North Zone (Alta.),Hip Replacement,% Meeting Benchmark,2023,Proportion,48.4
12477,Regional,Alberta,North Zone (Alta.),Hip Replacement,50th Percentile,2023,Days,194.0
12478,Regional,Alberta,North Zone (Alta.),Hip Replacement,90th Percentile,2023,Days,539.0
12479,Regional,Alberta,North Zone (Alta.),Hip Replacement,Volume,2023,Number of cases,252.0
12480,Provincial,Alberta,Provincial,Knee Replacement,% Meeting Benchmark,2023,Proportion,48.7
12481,Provincial,Alberta,Provincial,Knee Replacement,50th Percentile,2023,Days,188.0
12482,Provincial,Alberta,Provincial,Knee Replacement,90th Percentile,2023,Days,540.0
12483,Provincial,Alberta,Provincial,Knee Replacement,Volume,2023,Number of cases,4306.0
12484,Regional,Alberta,South Zone,Knee Replacement,% Meeting Benchmark,2023,Proportion,49.3
12485,Regional,Alberta,South Zone,Knee Replacement,50th Percentile,2023,Days,186.0
12486,Regional,Alberta,South Zone,Knee Replacement,90th Percentile,2023,Days,566.0
12487,Regional,Alberta,South Zone,Knee Replacement,Volume,2023,Number of cases,692.0
12488,Regional,Alberta,Calgary Zone,Knee Replacement,% Meeting Benchmark,2023,Proportion,60.7
12489,Regional,Alberta,Calgary Zone,Knee Replacement,50th Percentile,2023,Days,137.0
12490,Regional,Alberta,Calgary Zone,Knee Replacement,90th Percentile,2023,Days,498.0
12491,Regional,Alberta,Calgary Zone,Knee Replacement,Volume,2023,Number of cases,1456.0
12492,Regional,Alberta,Central Zone (Alta.),Knee Replacement,% Meeting Benchmark,2023,Proportion,49.6
12493,Regional,Alberta,Central Zone (Alta.),Knee Replacement,50th Percentile,2023,Days,185.0
12494,Regional,Alberta,Central Zone (Alta.),Knee Replacement,90th Percentile,2023,Days,568.0
12495,Regional,Alberta,Central Zone (Alta.),Knee Replacement,Volume,2023,Number of cases,391.0
12496,Regional,Alberta,Edmonton Zone,Knee Replacement,% Meeting Benchmark,2023,Proportion,38.1
12497,Regional,Alberta,Edmonton Zone,Knee Replacement,50th Percentile,2023,Days,233.0
12498,Regional,Alberta,Edmonton Zone,Knee Replacement,90th Percentile,2023,Days,511.0
12499,Regional,Alberta,Edmonton Zone,Knee Replacement,Volume,2023,Number of cases,1395.0
12500,Regional,Alberta,North Zone (Alta.),Knee Replacement,% Meeting Benchmark,2023,Proportion,37.8
12501,Regional,Alberta,North Zone (Alta.),Knee Replacement,50th Percentile,2023,Days,325.0
12502,Regional,Alberta,North Zone (Alta.),Knee Replacement,90th Percentile,2023,Days,1238.0
12503,Regional,Alberta,North Zone (Alta.),Knee Replacement,Volume,2023,Number of cases,349.0
12504,Provincial,Alberta,Provincial,Lung Cancer Surgery,50th Percentile,2023,Days,31.0
12505,Provincial,Alberta,Provincial,Lung Cancer Surgery,90th Percentile,2023,Days,65.0
12506,Provincial,Alberta,Provincial,Lung Cancer Surgery,Volume,2023,Number of cases,415.0
12507,Provincial,Alberta,Provincial,MRI Scan,50th Percentile,2023,Days,43.0
12508,Provincial,Alberta,Provincial,MRI Scan,90th Percentile,2023,Days,147.0
12509,Provincial,Alberta,Provincial,MRI Scan,Volume,2023,Number of cases,63589.0
12510,Provincial,Alberta,Provincial,Prostate Cancer Surgery,50th Percentile,2023,Days,57.0
12511,Provincial,Alberta,Provincial,Prostate Cancer Surgery,90th Percentile,2023,Days,150.0
12512,Provincial,Alberta,Provincial,Prostate Cancer Surgery,Volume,2023,Number of cases,502.0
12513,Provincial,Alberta,Provincial,Radiation Therapy,% Meeting Benchmark,2023,Proportion,96.7
12514,Provincial,Alberta,Provincial,Radiation Therapy,50th Percentile,2023,Days,9.8
12515,Provincial,Alberta,Provincial,Radiation Therapy,90th Percentile,2023,Days,21.0
12516,Provincial,Alberta,Provincial,Radiation Therapy,Volume,2023,Number of cases,5016.0
12517,Provincial,British Columbia,Provincial,Bladder Cancer Surgery,50th Percentile,2023,Days,24.0
12518,Provincial,British Columbia,Provincial,Bladder Cancer Surgery,90th Percentile,2023,Days,55.0
12519,Provincial,British Columbia,Provincial,Bladder Cancer Surgery,Volume,2023,Number of cases,2052.0
12520,Provincial,British Columbia,Provincial,Breast Cancer Surgery,50th Percentile,2023,Days,20.0
12521,Provincial,British Columbia,Provincial,Breast Cancer Surgery,90th Percentile,2023,Days,46.0
12522,Provincial,British Columbia,Provincial,Breast Cancer Surgery,Volume,2023,Number of cases,2313.0
12523,Provincial,British Columbia,Provincial,CABG,50th Percentile,2023,Days,9.0
12524,Provincial,British Columbia,Provincial,CABG,90th Percentile,2023,Days,78.0
12525,Provincial,British Columbia,Provincial,CABG,Volume,2023,Number of cases,850.0
12526,Provincial,British Columbia,Provincial,Cataract Surgery,% Meeting Benchmark,2023,Proportion,82.9
12527,Provincial,British Columbia,Provincial,Cataract Surgery,50th Percentile,2023,Days,41.0
12528,Provincial,British Columbia,Provincial,Cataract Surgery,90th Percentile,2023,Days,153.0
12529,Provincial,British Columbia,Provincial,Cataract Surgery,Volume,2023,Number of cases,37553.0
12530,Provincial,British Columbia,Provincial,Colorectal Cancer Surgery,50th Percentile,2023,Days,20.0
12531,Provincial,British Columbia,Provincial,Colorectal Cancer Surgery,90th Percentile,2023,Days,49.0
12532,Provincial,British Columbia,Provincial,Colorectal Cancer Surgery,Volume,2023,Number of cases,959.0
12533,Provincial,British Columbia,Provincial,CT Scan,50th Percentile,2023,Days,28.0
12534,Provincial,British Columbia,Provincial,CT Scan,90th Percentile,2023,Days,180.0
12535,Provincial,British Columbia,Provincial,CT Scan,Volume,2023,Number of cases,156612.0
12536,Provincial,British Columbia,Provincial,Hip Fracture Repair,% Meeting Benchmark,2023,Proportion,72.0
12537,Provincial,British Columbia,Provincial,Hip Fracture Repair,50th Percentile,2023,Hours,35.0
12538,Provincial,British Columbia,Provincial,Hip Fracture Repair,90th Percentile,2023,Hours,71.0
12539,Provincial,British Columbia,Provincial,Hip Fracture Repair,Volume,2023,Number of cases,2665.0
12540,Provincial,British Columbia,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2023,Proportion,
12541,Provincial,British Columbia,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2023,Hours,
12542,Provincial,British Columbia,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2023,Hours,
12543,Provincial,British Columbia,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2023,Number of cases,
12544,Provincial,British Columbia,Provincial,Hip Replacement,% Meeting Benchmark,2023,Proportion,64.6
12545,Provincial,British Columbia,Provincial,Hip Replacement,50th Percentile,2023,Days,120.0
12546,Provincial,British Columbia,Provincial,Hip Replacement,90th Percentile,2023,Days,346.0
12547,Provincial,British Columbia,Provincial,Hip Replacement,Volume,2023,Number of cases,3704.0
12548,Regional,British Columbia,Interior Health,Hip Replacement,% Meeting Benchmark,2023,Proportion,67.2
12549,Regional,British Columbia,Interior Health,Hip Replacement,50th Percentile,2023,Days,111.0
12550,Regional,British Columbia,Interior Health,Hip Replacement,90th Percentile,2023,Days,307.0
12551,Regional,British Columbia,Interior Health,Hip Replacement,Volume,2023,Number of cases,942.0
